2020-03-10 03:52:00,135.439,135.458,135.364,135.364
2020-03-10 03:53:00,135.362,135.482,135.362,135.416
2020-03-10 03:54:00,135.416,135.42,135.36,135.375
2020-03-10 03:55:00,135.378,135.378,135.311,135.33
2020-03-10 03:56:00,135.337,135.375,135.32,135.359
2020-03-10 03:57:00,135.357,135.387,135.333,135.38
2020-03-10 03:58:00,135.381,135.479,135.381,135.436
2020-03-10 03:59:00,135.435,135.444,135.425,135.425
2020-03-10 04:00:00,135.424,135.431,135.371,135.391
2020-03-10 04:01:00,135.39,135.405,135.369,135.398
2020-03-10 04:02:00,135.394,135.45,135.367,135.416
2020-03-10 04:03:00,135.418,135.477,135.405,135.468
2020-03-10 04:04:00,135.468,135.496,135.438,135.442
2020-03-10 04:05:00,135.445,135.529,135.44,135.517
2020-03-10 04:06:00,135.514,135.591,135.479,135.549
2020-03-10 04:07:00,135.549,135.6,135.531,135.542
2020-03-10 04:08:00,135.541,135.56,135.516,135.552
2020-03-10 04:09:00,135.551,135.562,135.522,135.538
2020-03-10 04:10:00,135.538,135.552,135.488,135.546
2020-03-10 04:11:00,135.546,135.576,135.51,135.552
2020-03-10 04:12:00,135.55,135.585,135.541,135.553
2020-03-10 04:13:00,135.552,135.645,135.526,135.616
2020-03-10 04:14:00,135.619,135.717,135.606,135.65
2020-03-10 04:15:00,135.652,135.671,135.623,135.643
2020-03-10 04:16:00,135.639,135.719,135.577,135.698
2020-03-10 04:17:00,135.698,135.749,135.661,135.719
2020-03-10 04:18:00,135.724,135.753,135.676,135.719
2020-03-10 04:19:00,135.724,135.728,135.684,135.716
2020-03-10 04:20:00,135.714,135.855,135.714,135.825
2020-03-10 04:21:00,135.825,135.826,135.756,135.793
2020-03-10 04:22:00,135.79,135.802,135.762,135.794
2020-03-10 04:23:00,135.797,135.853,135.779,135.841
2020-03-10 04:24:00,135.844,135.902,135.824,135.874
2020-03-10 04:25:00,135.877,135.988,135.855,135.982
2020-03-10 04:26:00,135.981,136.006,135.95,135.987
2020-03-10 04:27:00,135.988,136.142,135.973,136.135
2020-03-10 04:28:00,136.135,136.207,136.093,136.163
2020-03-10 04:29:00,136.165,136.178,136.121,136.124
2020-03-10 04:30:00,136.121,136.121,135.995,136.016
2020-03-10 04:31:00,136.018,136.092,136.017,136.064
2020-03-10 04:32:00,136.067,136.177,136.063,136.103
2020-03-10 04:33:00,136.104,136.182,136.1,136.15
2020-03-10 04:34:00,136.152,136.189,136.085,136.165
2020-03-10 04:35:00,136.166,136.168,136.088,136.141
2020-03-10 04:36:00,136.142,136.144,136.052,136.125
2020-03-10 04:37:00,136.125,136.125,136.048,136.055
2020-03-10 04:38:00,136.058,136.059,135.994,135.994
2020-03-10 04:39:00,135.994,136.041,135.938,136.039
2020-03-10 04:40:00,136.039,136.092,136.033,136.044
2020-03-10 04:41:00,136.044,136.058,136.003,136.009
2020-03-10 04:42:00,136.009,136.037,135.998,136.035
2020-03-10 04:43:00,136.036,136.036,135.999,135.999
2020-03-10 04:44:00,135.998,136.03,135.988,136.017
2020-03-10 04:45:00,136.018,136.039,136.004,136.013
2020-03-10 04:46:00,136.012,136.087,136.012,136.087
2020-03-10 04:47:00,136.09,136.136,136.071,136.102
2020-03-10 04:48:00,136.102,136.102,136.054,136.056
2020-03-10 04:49:00,136.056,136.096,136.055,136.085
2020-03-10 04:50:00,136.084,136.084,136.05,136.05
2020-03-10 04:51:00,136.044,136.045,135.99,136.02
2020-03-10 04:52:00,136.019,136.025,135.982,136.014
2020-03-10 04:53:00,136.014,136.159,136.011,136.107
2020-03-10 04:54:00,136.111,136.145,136.081,136.128
2020-03-10 04:55:00,136.128,136.198,136.081,136.196
2020-03-10 04:56:00,136.196,136.198,136.103,136.114
2020-03-10 04:57:00,136.114,136.137,136.114,136.136
2020-03-10 04:58:00,136.136,136.195,136.128,136.173
2020-03-10 04:59:00,136.176,136.179,136.133,136.147
2020-03-10 05:00:00,136.144,136.157,136.111,136.136
2020-03-10 05:01:00,136.134,136.233,136.134,136.233
2020-03-10 05:02:00,136.227,136.33,136.208,136.301
2020-03-10 05:03:00,136.301,136.301,136.214,136.243
2020-03-10 05:04:00,136.243,136.355,136.243,136.291
2020-03-10 05:05:00,136.296,136.532,136.292,136.466
2020-03-10 05:06:00,136.466,136.466,136.327,136.327
2020-03-10 05:07:00,136.331,136.454,136.331,136.422
2020-03-10 05:08:00,136.423,136.497,136.331,136.474
2020-03-10 05:09:00,136.476,136.497,136.432,136.459
